"","sample_id","lat","long"
"636","APCL16_649",10.86091518,124.7219696
"637","APCL16_650",10.86091518,124.7219696
"638","APCL16_651",10.86091518,124.7219696
"639","APCL16_652",10.86091518,124.7219696
"640","APCL16_653",10.86091518,124.7219696
"641","APCL16_654",10.86091518,124.7219696
"642","APCL16_655",10.86091518,124.7219696
"643","APCL16_656",10.86091518,124.7219696
"644","APCL16_657",10.86091518,124.7219696
"645","APCL16_658",10.86091518,124.7219696
"646","APCL16_659",10.86091518,124.7219696
"647","APCL16_660",10.86091518,124.7219696
"648","APCL16_661",10.86091518,124.7219696
"649","APCL16_662",10.86098862,124.72193146
"650","APCL16_663",10.86094666,124.72188568
"651","APCL16_664",10.8609724,124.72188568
"652","APCL16_665",10.8609724,124.72188568
"653","APCL16_666",10.86104202,124.7218399
"654","APCL16_667",10.86103535,124.7218399
"655","APCL16_668",10.86103535,124.7218399
"656","APCL16_669",10.86107063,124.72187805
"657","APCL16_670",10.86107063,124.72187805
"658","APCL16_671",10.86106968,124.72179413
"659","APCL16_672",10.86106968,124.72179413
"660","APCL16_673",10.86101723,124.72180939
"661","APCL16_674",10.86103249,124.72177124
"662","APCL16_675",10.86098766,124.72177887
"663","APCL16_676",10.86098099,124.72174835
"664","APCL16_677",10.86107635,124.72174072
"665","APCL16_678",10.86109829,124.7217865
"666","APCL16_679",10.86109829,124.7217865
"667","APCL16_680",10.86108875,124.72172546
"668","APCL16_681",10.86108398,124.72171021
"669","APCL16_682",10.86109543,124.72170258
"670","APCL16_683",10.86109543,124.72170258
"671","APCL16_684",10.86109543,124.72170258
"672","APCL16_685",10.63245106,124.7769165
"673","APCL16_686",10.63247299,124.77694702
"674","APCL16_687",10.63252163,124.77690125
"675","APCL16_688",10.6325388,124.77682495
"676","APCL16_689",10.6325388,124.77682495
"677","APCL16_690",10.6325388,124.77682495
"678","APCL16_691",10.63257504,124.77674866
"679","APCL16_692",10.63257504,124.77674866
"680","APCL16_693",10.63266182,124.77675629
"681","APCL16_694",10.63266182,124.77675629
"682","APCL16_695",10.63270569,124.77668762
"683","APCL16_696",10.63270569,124.77668762
"684","APCL16_698",10.63271427,124.77661896
"685","APCL16_699",10.63271427,124.77661896
"686","APCL16_700",10.63277435,124.77658844
"687","APCL16_701",10.63275528,124.77668762
"688","APCL16_702",10.63280392,124.77677155
"689","APCL16_703",10.63272762,124.77690125
"690","APCL16_704",10.63272762,124.77690125
"691","APCL16_705",10.63272762,124.77690125
"692","APCL16_706",10.63272762,124.77690125
"693","APCL16_707",10.63272762,124.77690125
"694","APCL16_708",10.63272762,124.77690125
"695","APCL16_709",10.63272762,124.77690125
"696","APCL16_710",10.63272762,124.77690125
"697","APCL16_711",10.63272762,124.77690125
"698","APCL16_712",10.63262463,124.77695465
"699","APCL16_713",10.63267708,124.77696991
"700","APCL16_714",10.63267708,124.77696991
"701","APCL16_715",10.63266087,124.7769165
"702","APCL16_716",10.63266087,124.7769165
"703","APCL16_717",10.63269234,124.77684784
"704","APCL16_718",10.6327219,124.77693939
"705","APCL16_719",10.63277626,124.77693939
"706","APCL16_720",10.63278484,124.7769928
"707","APCL16_721",10.63277817,124.77703094
"708","APCL16_722",10.63278866,124.77702332
"709","APCL16_723",10.63281441,124.77705383
"710","APCL16_724",10.63289833,124.77705383
"711","APCL16_725",10.63289833,124.77705383
"712","APCL16_726",10.63289833,124.77705383
"713","APCL16_727",10.63294697,124.77709198
"714","APCL16_728",10.63294697,124.77709198
"715","APCL16_729",10.63291359,124.77708435
"716","APCL16_730",10.63294792,124.77696991
"717","APCL16_731",10.63297939,124.77696228
"718","APCL16_732",10.63297939,124.77696228
"719","APCL16_733",10.63291264,124.77695465
"720","APCL16_734",10.63291168,124.77694702
"721","APCL16_735",10.63291168,124.77694702
"722","APCL16_736",10.63291168,124.77694702
"723","APCL16_737",10.63291168,124.77694702
"724","APCL16_738",10.63291168,124.77694702
"725","APCL16_739",10.6329155,124.7768631
"726","APCL16_740",10.6329155,124.7768631
"727","APCL16_741",10.63304615,124.77706909
"728","APCL16_742",10.63304615,124.77706909
"729","APCL16_743",10.6332798,124.77706909
"730","APCL16_744",10.6332798,124.77706909
"731","APCL16_745",10.63318443,124.77705383
"732","APCL16_746",10.63318443,124.77705383
"733","APCL16_747",10.65381432,124.78395844
"734","APCL16_748",10.65381432,124.78395844
"735","APCL16_749",10.65381432,124.78395844
"736","APCL16_750",10.65381432,124.78395844
"737","APCL16_751",10.65381432,124.78395844
"738","APCL16_752",10.65381432,124.78395844
"739","APCL16_753",10.65391541,124.78395081
"740","APCL16_754",10.65391541,124.78395081
"741","APCL16_755",10.65391541,124.78395081
"742","APCL16_756",10.65396976,124.7838974
"743","APCL16_757",10.65396976,124.7838974
"744","APCL16_758",10.65368748,124.78405762
"745","APCL16_759",10.65241623,124.78404999
"746","APCL16_760",10.65239429,124.78397369
"747","APCL16_761",10.65239429,124.78397369
"748","APCL16_762",10.65239429,124.78397369
"749","APCL16_763",10.65238667,124.78382874
"750","APCL16_764",10.65238667,124.78382874
"751","APCL16_765",10.65238285,124.78366089
"752","APCL16_766",10.65246487,124.78366852
"753","APCL16_767",10.65238285,124.78366089
"754","APCL16_768",10.65238285,124.78366089
"755","APCL16_769",10.65238285,124.78366089
"756","APCL16_770",10.87468433,124.71064758
"757","APCL16_771",10.87443542,124.71060944
"758","APCL16_772",10.87443542,124.71060944
"759","APCL16_773",10.87450886,124.71057129
"760","APCL16_774",10.87452316,124.71060944
"761","APCL16_775",10.87440014,124.71067047
"762","APCL16_776",10.87442398,124.71073151
"763","APCL16_777",10.87433147,124.71070099
"764","APCL16_778",10.87437153,124.71076965
"765","APCL16_779",10.87437153,124.7108078
"766","APCL16_780",10.87419605,124.71082306
"767","APCL16_781",10.87429142,124.71086121
"768","APCL16_782",10.8742981,124.71090698
"769","APCL16_783",10.87426472,124.71111298
"770","APCL16_784",10.87371445,124.71115112
"771","APCL16_785",10.87362957,124.71109772
"772","APCL16_786",10.87355328,124.71115112
"773","APCL16_787",10.87352371,124.71105194
"774","APCL16_788",10.87365532,124.71131897
"775","APCL16_789",10.87365532,124.71131897
"776","APCL16_790",10.87359333,124.71154022
"777","APCL16_791",10.87350368,124.71173096
"778","APCL16_792",10.87350368,124.71173096
"779","APCL16_793",10.87149429,124.71427155
"780","APCL16_794",10.87145996,124.71425629
"781","APCL16_795",10.87144947,124.71421814
"782","APCL16_796",10.87141228,124.7141571
"783","APCL16_797",10.87141228,124.7141571
"784","APCL16_798",10.87141228,124.7141571
"785","APCL16_799",10.87134838,124.71414948
"786","APCL16_800",10.87134838,124.71414948
"787","APCL16_801",10.87134838,124.71414948
"788","APCL16_802",10.87134647,124.71420288
"789","APCL16_803",10.87135887,124.71420288
"790","APCL16_804",10.87135887,124.71420288
"791","APCL16_805",10.87146473,124.71411896
"792","APCL16_806",10.87146473,124.71411896
"793","APCL16_807",10.87146473,124.71411896
"794","APCL16_809",10.85478973,124.72772217
"795","APCL16_810",10.85493374,124.72773743
"796","APCL16_811",10.85486698,124.72757721
"797","APCL16_812",10.85560322,124.72695923
"798","APCL16_815",10.75326824,124.7844162
"799","APCL16_984",10.85782337,124.72458649
